usgs_id,ocean_class,dist_to_coast_km
iscgem871764,continental,9.598
iscgem871762,transitional,69.097
iscgem17293281,transitional,114.764
iscgem871752,transitional,86.857
iscgem871657,transitional,78.727
iscgem871642,continental,9.031
iscgem871639,oceanic,243.042
iscgem875870,continental,34.134
iscgem875869,transitional,143.933
iscgem17293165,oceanic,324.213
iscgem875840,continental,38.506
iscgem875836,transitional,155.182
iscgem875833,oceanic,1174.969
iscgem875823,continental,43.007
iscgem17293112,transitional,169.233
iscgem875774,oceanic,527.477
iscgem875773,transitional,65.022
iscgem875768,oceanic,312.991
iscgem875733,oceanic,605.247
iscgem875674,transitional,119.876
iscgem875673,transitional,86.924
iscgem875671,oceanic,753.978
iscgem875655,continental,19.05
iscgem17292961,transitional,87.548
iscgem875619,continental,14.195
iscgem875571,continental,10.523
iscgem875494,continental,20.537
iscgem17292837,continental,17.889
iscgem17292827,oceanic,614.182
iscgem875458,oceanic,610.473
iscgem17292821,oceanic,580.115
iscgem875416,oceanic,670.159
iscgem875381,oceanic,1342.797
iscgem875357,continental,29.764
iscgem875333,oceanic,1403.972
iscgem875317,oceanic,274.405
iscgem17292570,oceanic,906.622
iscgem17292545,transitional,92.119
iscgem17292531,transitional,106.749
iscgem875226,transitional,76.066
iscgem875200,continental,5.092
iscgem875199,transitional,59.6
iscgem875196,oceanic,769.042
iscgem17292262,oceanic,1874.519
iscgem17292242,continental,35.043
iscgem875130,continental,38.222
iscgem875121,oceanic,422.147
iscgem875113,continental,22.932
iscgem17292199,transitional,181.95
iscgem17292197,continental,7.839
iscgem17292186,continental,23.4
iscgem875082,continental,29.016
iscgem875059,transitional,129.396
iscgem17292105,oceanic,1462.381
iscgem874997,continental,18.128
iscgem874947,continental,49.706
iscgem874937,continental,32.912
iscgem874891,oceanic,355.141
iscgem874833,transitional,110.013
iscgem17291937,continental,22.328
iscgem874785,transitional,59.758
iscgem874781,transitional,86.455
iscgem874777,transitional,136.83
iscgem17291888,oceanic,1772.451
iscgem17291870,transitional,66.836
iscgem874743,transitional,53.068
iscgem874725,transitional,74.429
iscgem874702,oceanic,251.6
iscgem17291785,transitional,80.44
iscgem874661,continental,34.377
iscgem874654,oceanic,245.201
iscgem874627,transitional,94.254
iscgem874610,transitional,173.213
iscgem874587,continental,16.064
iscgem17291639,transitional,108.702
iscgem874576,oceanic,708.319
iscgem874529,transitional,97.088
iscgem874507,transitional,191.616
iscgem874426,transitional,102.24
iscgem874406,continental,36.462
iscgem17291518,oceanic,434.038
iscgem874388,oceanic,504.12
iscgem874380,continental,14.935
iscgem874353,continental,42.935
iscgem874348,oceanic,407.258
iscgem17291480,transitional,63.29
iscgem874312,oceanic,729.796
iscgem874301,transitional,138.803
iscgem874265,oceanic,1316.997
iscgem874263,transitional,130.682
iscgem17291428,transitional,152.823
iscgem874213,transitional,100.829
iscgem17291391,transitional,77.668
iscgem874157,continental,44.924
iscgem874017,oceanic,860.593
iscgem874010,transitional,112.599
iscgem874001,transitional,181.347
iscgem873992,oceanic,848.106
iscgem873982,continental,25.445
iscgem873979,transitional,121.785
iscgem17291290,transitional,159.414
iscgem877878,transitional,69.681
iscgem17291247,transitional,107.631
iscgem877802,continental,12.614
iscgem877785,transitional,132.359
iscgem877783,continental,25.208
iscgem877779,continental,25.705
iscgem17291220,oceanic,2125.233
iscgem877754,continental,33.896
iscgem17291193,transitional,98.499
iscgem877746,continental,47.612
iscgem877713,oceanic,1141.693
iscgem877692,transitional,124.839
iscgem877588,oceanic,563.628
iscgem17291112,continental,6.624
iscgem17291103,transitional,159.456
iscgem877566,transitional,63.321
iscgem877550,transitional,104.656
iscgem877436,continental,29.837
iscgem877410,continental,11.283
iscgem877393,continental,25.246
iscgem877339,transitional,111.236
iscgem877330,oceanic,361.974
iscgem17290909,transitional,122.287
iscgem877295,oceanic,215.271
iscgem17290890,transitional,117.239
iscgem877216,transitional,111.898
iscgem877215,oceanic,216.197
iscgem877193,oceanic,961.943
iscgem877175,transitional,143.218
iscgem17290687,continental,32.41
iscgem877114,continental,33.666
iscgem877113,continental,29.155
iscgem17290673,transitional,81.893
iscgem877087,oceanic,206.241
iscgem877044,oceanic,707.1
iscgem877040,oceanic,2152.214
iscgem877038,oceanic,725.732
iscgem877000,continental,24.551
iscgem17290572,transitional,143.286
iscgem876945,oceanic,923.609
iscgem876936,oceanic,927.21
iscgem876929,transitional,106.781
iscgem17290555,oceanic,983.091
iscgem876883,transitional,151.026
iscgem876873,oceanic,1547.12
iscgem876738,oceanic,1003.082
iscgem876710,oceanic,1986.062
iscgem876687,transitional,82.395
iscgem876677,transitional,112.256
iscgem876667,continental,11.754
iscgem876622,transitional,154.093
iscgem17290377,transitional,67.307
iscgem876615,transitional,56.792
iscgem876614,continental,48.381
iscgem17290357,oceanic,341.472
iscgem876557,transitional,151.415
iscgem17290310,continental,13.06
iscgem17290296,transitional,82.104
iscgem876467,continental,41.562
iscgem876452,transitional,74.409
iscgem17290245,oceanic,2107.824
iscgem876400,transitional,140.632
iscgem876378,continental,16.91
iscgem876371,transitional,166.132
iscgem17290212,oceanic,2126.748
iscgem876332,oceanic,2122.96
iscgem17290186,transitional,117.904
iscgem876294,continental,37.78
iscgem17290159,continental,6.224
iscgem17290149,continental,49.85
iscgem876247,continental,3.552
iscgem876234,continental,35.324
iscgem876232,transitional,120.323
iscgem876218,continental,20.047
iscgem876217,continental,45.649
iscgem876175,continental,9.216
iscgem876174,transitional,79.749
iscgem876162,transitional,62.965
iscgem876125,transitional,84.91
iscgem876109,continental,26.589
iscgem876104,transitional,90.557
iscgem876101,transitional,98.169
iscgem17289997,transitional,105.709
iscgem876086,transitional,96.212
iscgem17289975,transitional,71.499
iscgem876061,continental,38.443
iscgem876047,transitional,52.442
iscgem876036,oceanic,1033.155
iscgem876017,oceanic,1095.189
iscgem876003,continental,34.673
iscgem875974,transitional,79.636
iscgem875972,continental,45.948
iscgem875970,transitional,74.328
iscgem875968,transitional,83.052
iscgem875966,transitional,75.768
iscgem875956,transitional,62.163
iscgem875942,transitional,53.406
iscgem875939,transitional,146.977
iscgem875906,oceanic,1052.137
iscgem875905,oceanic,1055.896
iscgem875902,transitional,121.309
iscgem881092,continental,47.731
iscgem880993,transitional,116.962
iscgem880986,transitional,60.224
iscgem880984,continental,9.11
iscgem880976,oceanic,385.258
iscgem880939,transitional,170.749
iscgem880940,transitional,82.27
iscgem880912,oceanic,944.965
iscgem880905,oceanic,426.084
iscgem880899,continental,11.479
iscgem880884,continental,36.451
iscgem880846,transitional,85.3
iscgem880845,continental,29.057
iscgem880837,transitional,70.761
iscgem880832,continental,32.209
iscgem880830,continental,14.305
iscgem880828,continental,13.651
iscgem880820,oceanic,521.957
iscgem880759,transitional,52.82
iscgem880731,oceanic,267.935
iscgem880729,oceanic,1864.925
iscgem880728,continental,16.28
iscgem880703,transitional,50.531
iscgem880702,transitional,113.348
iscgem880682,continental,20.482
iscgem880670,continental,28.607
iscgem880659,oceanic,294.374
iscgem880645,transitional,57.164
iscgem880595,transitional,78.727
iscgem880535,transitional,71.583
iscgem880524,transitional,130.163
iscgem880492,oceanic,685.171
iscgem880488,transitional,90.093
iscgem880450,transitional,72.705
iscgem880433,continental,44.289
iscgem880380,continental,41.729
iscgem880379,continental,11.123
iscgem880362,transitional,84.9
iscgem880346,transitional,130.964
iscgem880246,transitional,88.728
iscgem880236,continental,20.259
iscgem880215,transitional,75.499
iscgem880211,oceanic,498.601
iscgem880210,oceanic,496.112
iscgem880143,continental,26.827
iscgem880114,continental,30.722
iscgem880062,continental,34.968
iscgem880032,continental,49.862
iscgem880030,oceanic,326.987
iscgem879987,transitional,90.218
iscgem879944,transitional,78.153
iscgem879935,transitional,168.665
iscgem879925,oceanic,936.292
iscgem879912,continental,40.55
iscgem879899,transitional,90.297
iscgem879830,transitional,70.823
iscgem879785,continental,23.963
iscgem879758,oceanic,455.194
iscgem879706,continental,25.933
iscgem879701,continental,43.717
iscgem879663,transitional,137.652
iscgem879627,transitional,116.237
iscgem879581,transitional,183.933
iscgem879577,transitional,153.453
iscgem879527,continental,13.394
iscgem879526,transitional,57.442
iscgem879487,continental,10.337
iscgem879475,transitional,59.825
iscgem879472,transitional,74.611
iscgem879468,transitional,51.68
iscgem879457,oceanic,698.793
iscgem879416,oceanic,240.952
iscgem879414,oceanic,279.412
iscgem879368,transitional,62.43
iscgem879364,transitional,149.531
iscgem879348,transitional,141.534
iscgem879315,transitional,193.282
iscgem879257,oceanic,472.229
iscgem879232,continental,42.374
iscgem879218,continental,24.052
iscgem879185,transitional,164.129
iscgem879180,transitional,74.515
iscgem879175,transitional,172.991
iscgem879167,continental,34.183
iscgem879166,transitional,168.629
iscgem879149,transitional,79.854
iscgem879136,transitional,111.616
iscgem879134,transitional,141.051
iscgem879128,transitional,129.633
iscgem879127,transitional,141.548
iscgem879111,transitional,119.795
iscgem879106,transitional,111.785
iscgem879097,oceanic,1252.774
iscgem879087,continental,34.285
iscgem879081,transitional,109.996
iscgem879044,transitional,50.84
iscgem878809,transitional,145.606
iscgem878800,continental,21.316
iscgem878707,continental,16.969
iscgem878681,transitional,102.42
iscgem878676,oceanic,535.767
iscgem878663,continental,41.561
iscgem878656,transitional,102.148
iscgem878654,transitional,130.156
iscgem878627,transitional,76.918
iscgem878608,transitional,77.306
iscgem878607,transitional,78.354
iscgem878596,continental,43.111
iscgem878584,transitional,69.565
iscgem878572,transitional,86.964
iscgem878564,transitional,86.371
iscgem878513,continental,45.217
iscgem878462,continental,22.937
iscgem878461,transitional,58.682
iscgem878456,transitional,64.019
iscgem878397,transitional,75.623
iscgem878380,continental,45.675
iscgem878305,continental,13.305
iscgem878240,transitional,65.278
iscgem878224,continental,40.709
iscgem878191,transitional,88.723
iscgem878153,transitional,82.931
iscgem878104,transitional,171.787
iscgem878090,transitional,152.104
iscgem878085,continental,38.512
iscgem878083,continental,43.917
iscgem878081,continental,34.961
iscgem878057,transitional,189.439
iscgem878016,transitional,138.655
iscgem877991,continental,46.434
iscgem877967,continental,48.162
iscgem877956,continental,46.503
iscgem877909,continental,24.831
iscgem883587,transitional,56.836
iscgem883583,transitional,75.081
iscgem883520,continental,8.908
iscgem883519,transitional,57.119
iscgem883518,continental,42.077
iscgem883464,continental,47.396
iscgem883463,continental,48.201
iscgem883395,transitional,176.954
iscgem883387,continental,35.203
iscgem883380,oceanic,1944.453
iscgem883369,oceanic,674.647
iscgem883354,oceanic,393.931
iscgem883351,oceanic,386.737
iscgem883288,transitional,176.856
iscgem883287,oceanic,1896.949
iscgem17288196,transitional,171.551
iscgem883222,continental,35.384
iscgem883215,transitional,82.615
iscgem883175,transitional,107.672
iscgem883170,transitional,59.935
iscgem883162,oceanic,1995.25
iscgem883142,transitional,81.304
iscgem883139,transitional,84.032
iscgem883113,transitional,74.512
iscgem883029,oceanic,678.293
iscgem883016,transitional,64.816
iscgem883000,continental,31.158
iscgem882994,transitional,99.782
iscgem882968,continental,18.362
iscgem882933,transitional,52.658
iscgem882916,oceanic,286.216
iscgem882910,transitional,80.052
iscgem882906,transitional,120.991
iscgem882901,transitional,113.644
iscgem882896,transitional,114.274
iscgem882894,continental,39.546
iscgem882875,continental,39.046
iscgem882871,continental,6.348
iscgem882819,transitional,54.06
iscgem882804,transitional,107.058
iscgem882795,oceanic,521.613
iscgem882785,continental,32.584
iscgem882766,continental,28.06
iscgem882735,continental,8.957
iscgem882734,oceanic,361.693
iscgem882724,transitional,66.183
iscgem882703,continental,37.333
iscgem882702,continental,15.667
iscgem882678,oceanic,1145.493
iscgem882673,oceanic,1144.923
iscgem882668,continental,32.993
iscgem882649,oceanic,1017.239
iscgem882641,transitional,73.754
iscgem882626,continental,6.356
iscgem882593,transitional,55.517
iscgem882505,oceanic,244.056
iscgem882493,transitional,68.027
iscgem882435,transitional,83.306
iscgem882425,continental,23.909
iscgem882384,oceanic,891.968
iscgem882383,oceanic,876.686
iscgem882354,transitional,146.545
iscgem882280,transitional,196.357
iscgem882240,oceanic,258.648
iscgem882159,transitional,52.434
iscgem882086,oceanic,223.83
iscgem882031,continental,36.901
iscgem882012,transitional,78.84
iscgem881999,transitional,82.959
iscgem881991,oceanic,268.777
iscgem881988,oceanic,260.685
iscgem881943,continental,6.838
iscgem881936,oceanic,201.288
iscgem881925,transitional,139.79
iscgem881886,transitional,115.99
iscgem881876,continental,32.394
iscgem881859,transitional,76.915
iscgem881828,transitional,132.287
iscgem881779,transitional,59.566
iscgem881777,continental,28.284
iscgem881752,transitional,168.274
iscgem881747,oceanic,268.147
iscgem881737,transitional,70.839
iscgem881606,continental,16.347
iscgem881595,continental,35.415
iscgem881588,continental,45.046
iscgem881562,transitional,77.217
iscgem881512,transitional,113.354
iscgem881504,transitional,101.525
iscgem881490,transitional,91.493
iscgem881420,continental,10.778
iscgem881404,transitional,64.639
iscgem881402,transitional,57.564
iscgem881364,transitional,190.114
iscgem881316,oceanic,206.108
iscgem881315,transitional,198.911
iscgem881313,oceanic,756.84
iscgem881262,transitional,80.205
iscgem881242,oceanic,210.381
iscgem881240,transitional,115.807
iscgem881210,oceanic,235.477
iscgem881189,continental,48.847
iscgem881160,oceanic,338.627
iscgem885771,oceanic,1619.184
iscgem885762,transitional,63.891
iscgem885737,oceanic,1919.943
iscgem885734,transitional,82.983
iscgem885710,transitional,85.469
iscgem885682,continental,13.826
iscgem885642,continental,40.983
iscgem885627,transitional,111.48
iscgem885605,continental,29.64
iscgem885568,continental,22.73
iscgem885558,transitional,86.169
iscgem885554,transitional,68.718
iscgem885499,transitional,98.885
iscgem885493,transitional,83.649
iscgem885456,transitional,76.243
iscgem885428,transitional,60.878
iscgem885402,transitional,116.051
iscgem885382,oceanic,204.898
iscgem885360,oceanic,622.836
iscgem885355,continental,15.791
iscgem885339,transitional,89.823
iscgem885333,oceanic,1990.549
iscgem885244,transitional,56.567
iscgem885236,continental,48.337
iscgem885204,continental,25.356
iscgem885177,continental,22.314
iscgem885169,continental,11.558
iscgem885160,transitional,58.012
iscgem885127,transitional,76.549
iscgem885121,oceanic,244.322
iscgem885098,oceanic,332.872
iscgem885093,transitional,111.054
iscgem885091,continental,29.256
iscgem885060,continental,17.511
iscgem885039,transitional,134.354
iscgem884990,oceanic,210.862
iscgem884971,continental,26.938
iscgem884953,oceanic,835.288
iscgem884949,transitional,84.319
iscgem884945,transitional,154.122
iscgem884933,transitional,72.414
iscgem884913,continental,21.657
iscgem884871,transitional,68.852
iscgem884809,continental,16.645
iscgem884804,continental,37.881
iscgem884791,continental,49.223
iscgem884781,transitional,105.115
iscgem884779,transitional,88.621
iscgem884771,transitional,138.019
iscgem884750,continental,29.361
iscgem884730,continental,26.825
iscgem884728,transitional,179.03
iscgem884702,continental,40.92
iscgem884663,continental,5.874
iscgem884653,continental,44.155
iscgem884622,continental,36.409
iscgem884607,oceanic,342.791
iscgem884590,transitional,146.143
iscgem884576,transitional,72.134
iscgem884545,continental,48.697
iscgem884514,transitional,53.822
iscgem884510,transitional,100.693
iscgem884502,transitional,56.748
iscgem884498,oceanic,445.609
iscgem884485,oceanic,440.02
iscgem884477,transitional,58.007
iscgem884447,transitional,180.79
iscgem884426,continental,26.511
iscgem884401,transitional,143.746
iscgem884398,transitional,133.549
iscgem884390,continental,12.638
iscgem884281,oceanic,223.446
iscgem884248,continental,42.943
iscgem884241,transitional,54.882
iscgem884213,continental,40.765
iscgem884196,transitional,51.568
iscgem884195,transitional,104.361
iscgem884193,transitional,124.8
iscgem884184,transitional,68.584
iscgem884175,transitional,100.319
iscgem884174,continental,12.564
iscgem884164,transitional,72.85
iscgem884163,continental,18.611
iscgem884138,oceanic,836.583
iscgem884133,continental,49.178
iscgem884132,transitional,55.495
iscgem884131,oceanic,1078.009
iscgem884117,continental,39.868
iscgem884039,oceanic,1259.651
iscgem884038,oceanic,1065.043
iscgem884026,transitional,83.608
iscgem884003,transitional,129.146
iscgem883985,continental,19.46
iscgem883978,transitional,108.524
iscgem883943,transitional,170.435
iscgem883918,continental,13.833
iscgem883900,oceanic,807.639
iscgem883886,transitional,61.98
iscgem883874,oceanic,213.249
iscgem883867,continental,23.712
iscgem883864,transitional,78.581
iscgem883848,transitional,154.764
iscgem883845,transitional,109.547
iscgem883832,transitional,96.617
iscgem883822,transitional,99.126
iscgem883777,transitional,105.594
iscgem883768,transitional,104.641
iscgem883766,transitional,86.07
iscgem883765,transitional,83.778
iscgem883757,continental,49.669
iscgem883745,continental,37.9
iscgem883730,continental,43.992
iscgem883722,transitional,64.646
iscgem883714,transitional,91.825
iscgem883713,transitional,108.143
iscgem883708,continental,31.162
iscgem883706,continental,17.601
iscgem883700,transitional,150.981
iscgem883699,transitional,176.471
iscgem887754,continental,44.494
iscgem887742,transitional,54.393
iscgem887702,transitional,95.563
iscgem887701,transitional,52.503
iscgem887698,transitional,59.359
iscgem887690,continental,47.0
iscgem887684,oceanic,819.937
iscgem887673,continental,32.461
iscgem887641,oceanic,767.104
iscgem887636,oceanic,814.843
iscgem887612,oceanic,338.695
iscgem887596,transitional,69.358
iscgem887594,oceanic,320.753
iscgem887591,oceanic,316.904
iscgem887562,transitional,97.632
iscgem887542,transitional,157.594
iscgem887532,transitional,95.741
iscgem887515,transitional,65.01
iscgem887505,continental,46.694
iscgem887470,transitional,181.417
iscgem887458,continental,29.658
iscgem887456,continental,34.176
iscgem887437,transitional,140.896
iscgem887434,oceanic,313.762
iscgem887426,transitional,154.184
iscgem887419,continental,2.031
iscgem887415,oceanic,360.294
iscgem887411,transitional,76.024
iscgem887399,transitional,53.23
iscgem887394,transitional,67.043
iscgem887368,continental,38.032
iscgem887367,transitional,66.939
iscgem887365,oceanic,234.333
iscgem887328,transitional,57.695
iscgem887303,continental,44.401
iscgem887294,transitional,122.293
iscgem887289,transitional,56.438
iscgem887265,oceanic,220.015
iscgem887251,continental,17.613
iscgem887237,transitional,61.2
iscgem887230,transitional,73.333
iscgem887179,continental,39.276
iscgem887170,continental,6.913
iscgem887168,continental,18.924
iscgem887163,transitional,89.109
iscgem887136,oceanic,1487.123
iscgem887096,transitional,67.727
iscgem887094,continental,38.37
iscgem887081,continental,17.129
iscgem887059,transitional,73.368
iscgem887058,transitional,76.914
iscgem887050,transitional,141.582
iscgem887045,oceanic,865.862
iscgem887037,continental,21.233
iscgem887008,oceanic,705.187
iscgem886991,transitional,58.756
iscgem886969,continental,17.246
iscgem886960,continental,13.636
iscgem886936,oceanic,269.124
iscgem886928,transitional,108.967
iscgem886906,oceanic,725.152
iscgem886901,oceanic,576.699
iscgem886896,transitional,89.506
iscgem886890,transitional,79.657
iscgem886847,transitional,124.69
iscgem886828,continental,21.332
iscgem886818,oceanic,265.483
iscgem886812,transitional,75.996
iscgem886779,oceanic,1126.673
iscgem886778,oceanic,1149.681
iscgem886753,transitional,61.993
iscgem886739,transitional,93.998
iscgem886729,oceanic,584.485
iscgem886727,continental,26.66
iscgem886724,oceanic,1153.765
iscgem886723,transitional,54.876
iscgem886719,transitional,63.897
iscgem886716,continental,39.27
iscgem886709,continental,48.232
iscgem886705,transitional,133.86
iscgem886700,transitional,83.36
iscgem886697,transitional,145.394
iscgem886693,oceanic,205.373
iscgem886692,transitional,112.959
iscgem886670,transitional,145.831
iscgem886632,transitional,51.669
iscgem886606,continental,7.298
iscgem886602,continental,18.264
iscgem886587,transitional,112.196
iscgem886586,transitional,181.997
iscgem886583,transitional,52.438
iscgem886577,transitional,106.501
iscgem886540,transitional,102.696
iscgem886537,continental,22.051
iscgem886507,continental,28.815
iscgem886499,transitional,69.188
iscgem886498,transitional,71.005
iscgem886497,continental,15.482
iscgem886475,oceanic,202.076
iscgem886453,transitional,93.82
iscgem886448,continental,35.625
iscgem886445,continental,38.344
iscgem886430,continental,13.925
iscgem886424,transitional,110.07
iscgem886421,continental,16.064
iscgem886401,oceanic,500.809
iscgem886391,continental,36.532
iscgem886386,oceanic,2003.901
iscgem886362,transitional,52.934
iscgem886359,continental,21.903
iscgem886337,transitional,52.699
iscgem886326,transitional,99.207
iscgem886282,transitional,111.299
iscgem886250,transitional,61.48
iscgem886249,continental,32.309
iscgem886230,transitional,126.49
iscgem886207,transitional,81.977
iscgem886199,continental,41.608
iscgem886191,transitional,119.076
iscgem886172,transitional,102.987
iscgem886162,transitional,63.813
iscgem886155,transitional,72.925
iscgem886149,transitional,111.405
iscgem886146,transitional,103.974
iscgem886136,continental,46.656
iscgem886120,transitional,110.912
iscgem886117,transitional,78.565
iscgem886116,transitional,73.652
iscgem886103,transitional,95.551
iscgem886100,oceanic,245.577
iscgem886098,transitional,103.231
iscgem886083,transitional,65.396
iscgem886071,transitional,79.779
iscgem886070,transitional,101.915
iscgem886069,transitional,117.979
iscgem886066,continental,32.319
iscgem886056,transitional,82.153
iscgem886043,transitional,78.203
iscgem886030,transitional,83.175
iscgem886014,oceanic,326.558
iscgem886013,oceanic,340.324
iscgem886002,transitional,53.201
iscgem886000,transitional,143.362
iscgem885987,continental,41.725
iscgem885978,transitional,181.404
iscgem885968,continental,18.393
iscgem885950,oceanic,551.672
iscgem885944,oceanic,535.372
iscgem885937,oceanic,556.847
iscgem885936,oceanic,575.061
iscgem885935,oceanic,577.858
iscgem885930,oceanic,220.206
iscgem885918,transitional,150.919
iscgem885905,oceanic,205.885
iscgem885874,transitional,134.238
iscgem885867,oceanic,441.535
iscgem885850,continental,28.482
iscgem885820,transitional,74.727
iscgem885804,oceanic,648.232
iscgem885796,transitional,59.217
iscgem885795,transitional,78.082
iscgem885794,transitional,68.551
iscgem885791,transitional,72.052
iscgem885790,transitional,50.208
iscgem885789,transitional,63.25
iscgem889058,transitional,62.076
iscgem600678247,transitional,115.32
iscgem889041,continental,0.723
iscgem889033,transitional,120.158
iscgem889031,transitional,120.037
iscgem889027,continental,19.006
iscgem889022,continental,35.402
iscgem889017,transitional,171.468
iscgem889013,oceanic,520.923
iscgem888989,transitional,83.996
iscgem888978,transitional,56.075
iscgem888964,transitional,183.425
iscgem888961,transitional,136.762
iscgem888954,oceanic,1079.218
iscgem888933,transitional,128.836
iscgem888917,continental,8.625
iscgem888910,continental,23.935
iscgem888897,continental,32.555
iscgem888870,transitional,118.774
iscgem888857,oceanic,979.006
iscgem888842,oceanic,693.951
iscgem888840,transitional,103.68
iscgem888835,transitional,183.657
iscgem888829,transitional,131.481
iscgem888827,transitional,119.897
iscgem888819,transitional,70.203
iscgem888811,transitional,166.763
iscgem888810,continental,17.251
iscgem888781,transitional,91.137
iscgem888780,transitional,57.098
iscgem888777,oceanic,315.176
iscgem888741,transitional,111.973
iscgem888736,continental,27.445
iscgem888712,continental,42.469
iscgem888711,transitional,67.585
iscgem888695,oceanic,1184.582
iscgem888684,transitional,141.333
iscgem888679,oceanic,425.082
iscgem888643,transitional,68.602
iscgem888625,oceanic,426.437
iscgem888618,transitional,133.291
iscgem888591,continental,28.029
iscgem888581,continental,10.687
iscgem888579,transitional,60.268
iscgem888554,transitional,53.276
iscgem888537,transitional,172.873
iscgem888511,continental,22.592
iscgem888505,oceanic,546.025
iscgem888497,oceanic,531.389
iscgem888489,transitional,52.183
iscgem888485,oceanic,883.128
iscgem888454,transitional,58.969
iscgem888445,oceanic,270.618
iscgem888410,continental,29.1
iscgem888407,continental,2.88
iscgem888388,continental,27.521
iscgem888383,transitional,78.246
iscgem888371,continental,11.169
iscgem888362,continental,19.526
iscgem888345,oceanic,1245.874
iscgem888344,oceanic,508.691
iscgem888330,continental,24.138
iscgem888323,continental,46.97
iscgem888284,transitional,142.067
iscgem888278,transitional,60.43
iscgem888269,transitional,57.258
iscgem888266,transitional,83.986
iscgem888248,oceanic,788.486
iscgem888230,continental,47.552
iscgem888187,transitional,93.506
iscgem888186,continental,16.7
iscgem888185,transitional,70.315
iscgem888171,transitional,130.333
iscgem888133,oceanic,260.804
iscgem888092,transitional,101.183
iscgem888061,transitional,50.327
iscgem888032,oceanic,296.188
iscgem888031,oceanic,1905.037
iscgem888015,oceanic,1031.561
iscgem888005,transitional,65.567
iscgem888000,continental,27.205
iscgem887994,transitional,86.72
iscgem887985,continental,41.05
iscgem887981,oceanic,330.995
iscgem887979,transitional,189.43
iscgem887963,transitional,94.814
iscgem887959,transitional,109.715
iscgem887957,transitional,78.839
iscgem887943,transitional,122.682
iscgem887930,transitional,106.026
iscgem887922,transitional,128.221
iscgem887899,continental,47.714
iscgem887887,continental,26.44
iscgem887884,transitional,60.023
iscgem887880,transitional,75.308
iscgem887877,continental,40.354
iscgem887847,oceanic,379.081
iscgem887843,transitional,67.399
iscgem887842,transitional,123.376
iscgem887827,continental,30.253
iscgem887813,transitional,52.352
iscgem887807,continental,28.361
iscgem887797,transitional,133.59
iscgem887794,transitional,70.748
iscgem890180,oceanic,361.229
iscgem890164,oceanic,864.783
iscgem890147,continental,33.819
iscgem890144,transitional,105.251
iscgem890116,transitional,159.45
iscgem890112,oceanic,628.272
iscgem890103,oceanic,610.944
iscgem890096,transitional,57.602
iscgem890071,continental,43.784
iscgem890017,transitional,119.389
iscgem890011,transitional,136.135
iscgem890002,continental,20.986
iscgem889995,transitional,97.196
iscgem889990,continental,36.025
iscgem889987,continental,15.347
iscgem889948,transitional,97.464
iscgem889946,oceanic,1464.012
iscgem889944,continental,25.677
iscgem889936,transitional,52.869
iscgem889921,continental,16.253
iscgem889917,transitional,131.252
iscgem889914,oceanic,301.068
iscgem889911,continental,46.001
iscgem889902,oceanic,794.965
iscgem889897,transitional,70.992
iscgem889896,transitional,95.655
iscgem889895,continental,11.625
iscgem889884,continental,26.683
iscgem889867,continental,34.834
iscgem889852,continental,33.594
iscgem889850,transitional,74.812
iscgem889826,continental,31.291
iscgem889811,transitional,139.689
iscgem889793,oceanic,267.685
iscgem889792,transitional,55.491
iscgem889790,transitional,173.336
iscgem889784,transitional,74.253
iscgem889780,oceanic,765.64
iscgem889778,transitional,52.361
iscgem889774,transitional,50.523
iscgem889750,oceanic,219.866
iscgem889731,transitional,51.002
iscgem889715,transitional,151.911
iscgem889711,transitional,95.578
iscgem889708,transitional,104.635
iscgem889696,transitional,83.41
iscgem889685,oceanic,1610.107
iscgem889668,transitional,131.163
iscgem889659,transitional,91.673
iscgem889647,transitional,78.002
iscgem889641,continental,25.339
iscgem889634,transitional,98.418
iscgem889619,oceanic,1460.345
iscgem889611,continental,45.669
iscgem889609,transitional,119.724
iscgem889606,transitional,90.913
iscgem889596,transitional,121.17
iscgem889594,transitional,120.763
iscgem889585,transitional,59.805
iscgem889583,transitional,85.882
iscgem889579,continental,38.68
iscgem889566,transitional,83.685
iscgem889544,transitional,197.496
iscgem889535,transitional,92.358
iscgem889525,oceanic,313.141
iscgem889497,transitional,71.525
iscgem889492,transitional,67.547
iscgem889486,continental,34.504
iscgem889485,continental,42.538
iscgem889481,transitional,159.81
iscgem889477,transitional,102.96
iscgem889470,transitional,84.214
iscgem889461,oceanic,1749.631
iscgem889459,transitional,79.716
iscgem889447,oceanic,455.409
iscgem889446,oceanic,487.307
iscgem889444,oceanic,516.299
iscgem889443,oceanic,355.781
iscgem889433,transitional,56.607
iscgem889426,oceanic,1966.542
iscgem889425,oceanic,1968.472
iscgem889422,oceanic,1777.398
iscgem889411,oceanic,483.067
iscgem889402,oceanic,772.728
iscgem889398,continental,21.628
iscgem889392,transitional,187.635
iscgem889391,transitional,58.331
iscgem889385,oceanic,473.04
iscgem889384,oceanic,560.49
iscgem889372,transitional,120.75
iscgem889355,transitional,51.913
iscgem889351,oceanic,1444.78
iscgem889331,transitional,143.328
iscgem889302,continental,30.643
iscgem889296,continental,14.694
iscgem889289,oceanic,1717.41
iscgem889288,oceanic,737.198
iscgem889287,oceanic,751.386
iscgem889286,oceanic,795.622
iscgem889265,oceanic,844.518
iscgem889261,continental,4.626
iscgem889257,continental,37.02
