usgs_id,ocean_class,dist_to_coast_km
iscgem817918,continental,28.829
iscgem817856,continental,24.605
iscgem817844,continental,21.274
iscgem817699,continental,13.872
iscgem817656,transitional,57.813
iscgem817612,continental,2.008
iscgem817611,transitional,87.604
iscgem817583,transitional,51.171
iscgem817557,continental,13.631
iscgem819518,transitional,53.093
iscgem819494,continental,40.138
iscgem819475,transitional,117.299
iscgem819452,continental,19.81
iscgem819340,transitional,169.259
iscgem819294,transitional,133.21
iscgem819217,continental,20.052
iscgem818928,transitional,98.402
iscgem818882,transitional,139.361
iscgem818662,transitional,59.424
iscgem818550,transitional,57.715
iscgem818523,transitional,53.454
iscgem821004,transitional,158.664
iscgem820734,oceanic,330.56
iscgem820585,transitional,172.712
iscgem820583,transitional,73.691
iscgem820557,transitional,95.968
iscgem820424,transitional,64.202
iscgem820399,oceanic,202.647
iscgem820322,transitional,81.212
iscgem820262,transitional,79.012
iscgem820211,transitional,77.003
iscgem820030,oceanic,520.84
iscgem819969,transitional,68.786
iscgem819942,transitional,79.177
iscgem823302,transitional,185.018
iscgem823104,transitional,72.439
iscgem822812,transitional,111.304
iscgem822753,transitional,149.173
iscgem822745,transitional,118.306
iscgem822588,continental,18.212
iscgem822541,continental,49.76
iscgem822444,transitional,90.471
iscgem822412,transitional,101.649
iscgem822409,transitional,164.09
iscgem822391,transitional,169.991
iscgem822368,transitional,111.374
iscgem822332,transitional,94.88
iscgem822266,transitional,101.493
iscgem822260,transitional,158.791
iscgem822237,transitional,123.843
iscgem822187,transitional,102.607
iscgem822175,transitional,71.749
iscgem822166,transitional,82.335
iscgem822151,transitional,136.782
iscgem822083,transitional,57.143
iscgem822073,transitional,65.766
iscgem822047,transitional,90.397
iscgem821946,transitional,115.862
iscgem821938,transitional,104.301
iscgem821902,continental,8.679
iscgem821768,continental,5.787
iscgem821690,oceanic,298.332
iscgem824353,continental,18.31
iscgem824329,transitional,87.958
iscgem824323,transitional,105.954
iscgem824251,transitional,79.766
iscgem824168,transitional,125.332
iscgem824136,transitional,115.532
iscgem823631,transitional,97.553
iscgem823402,continental,46.352
iscgem823387,continental,34.584
iscgem825483,continental,7.891
iscgem825405,transitional,61.247
iscgem824904,continental,29.742
iscgem824753,continental,13.369
iscgem824681,continental,18.953
iscgem824679,continental,26.913
iscgem826814,transitional,159.026
iscgem826743,continental,12.402
iscgem826420,continental,31.592
iscgem826416,continental,35.31
iscgem826342,continental,9.404
iscgem826088,transitional,78.939
iscgem825732,transitional,88.698
iscgem827844,transitional,75.712
iscgem827840,transitional,85.437
iscgem827807,transitional,55.883
iscgem827772,continental,16.942
iscgem827715,continental,13.869
iscgem827666,continental,4.671
iscgem827525,oceanic,724.385
iscgem827497,transitional,181.928
iscgem827486,continental,46.38
iscgem827419,transitional,56.954
iscgem827285,continental,18.023
iscgem827274,continental,10.251
iscgem827209,transitional,55.425
iscgem827087,transitional,122.465
iscgem827052,transitional,192.776
iscgem827036,continental,10.456
iscgem826944,continental,25.358
iscgem828828,oceanic,407.183
iscgem828812,transitional,130.296
iscgem828737,continental,21.034
iscgem828730,transitional,89.497
iscgem828719,transitional,56.146
iscgem828604,continental,20.104
iscgem828472,continental,13.17
iscgem828259,transitional,63.827
iscgem827982,continental,14.415
iscgem829860,transitional,81.41
iscgem829651,oceanic,228.057
iscgem829645,transitional,104.557
iscgem829518,oceanic,283.723
iscgem829395,continental,8.268
iscgem829308,oceanic,244.376
iscgem829200,transitional,113.109
iscgem829085,oceanic,233.074
iscgem829073,continental,46.914
iscgem829071,transitional,71.114
iscgem830608,continental,36.193
iscgem830469,transitional,63.81
iscgem830410,transitional,156.853
iscgem830329,transitional,55.682
iscgem830257,transitional,51.314
iscgem830163,transitional,74.69
iscgem829998,transitional,77.605
iscgem829954,continental,0.603
iscgem831791,transitional,54.519
iscgem831724,transitional,156.552
iscgem831680,continental,6.04
iscgem831538,transitional,97.387
iscgem831453,transitional,183.017
iscgem831418,transitional,151.363
iscgem831414,continental,9.905
iscgem831174,continental,9.943
iscgem831078,oceanic,2129.34
iscgem831067,oceanic,722.184
iscgem831054,oceanic,273.909
iscgem830914,oceanic,264.208
iscgem830900,transitional,174.983
iscgem832778,transitional,101.474
iscgem832754,oceanic,1298.26
iscgem832603,oceanic,272.164
iscgem832489,oceanic,215.203
iscgem832453,transitional,70.097
iscgem832408,continental,20.954
iscgem832238,continental,5.192
iscgem832232,continental,10.339
iscgem832178,oceanic,288.234
iscgem833882,continental,5.787
iscgem833862,oceanic,297.035
iscgem833748,transitional,154.282
iscgem833573,continental,46.337
iscgem833554,oceanic,463.53
iscgem833516,continental,2.073
iscgem833382,continental,49.683
iscgem833263,oceanic,216.238
iscgem833037,transitional,51.895
iscgem832879,continental,26.099
iscgem832864,transitional,93.633
iscgem834748,continental,1.956
iscgem834734,continental,20.08
iscgem834657,transitional,80.184
iscgem834461,transitional,76.13
iscgem834403,transitional,87.065
iscgem835857,transitional,95.735
iscgem835470,transitional,136.665
iscgem836974,transitional,92.591
iscgem836599,continental,9.7
iscgem836539,oceanic,1263.194
iscgem836535,continental,9.304
iscgem836246,continental,27.003
iscgem836203,transitional,107.353
iscgem836200,oceanic,1643.586
iscgem836186,transitional,109.089
iscgem838363,oceanic,249.296
iscgem838272,continental,1.394
iscgem838270,transitional,82.696
iscgem838174,continental,43.752
iscgem837968,transitional,84.444
iscgem837919,transitional,59.399
iscgem837410,continental,18.748
iscgem837313,transitional,154.72
iscgem839059,transitional,57.977
iscgem838960,transitional,71.486
iscgem838876,oceanic,210.476
iscgem838830,oceanic,700.787
iscgem838776,transitional,155.087
iscgem838773,oceanic,965.572
iscgem838623,oceanic,274.244
iscgem838453,continental,47.687
iscgem840198,continental,46.944
iscgem840114,oceanic,1329.753
iscgem840094,oceanic,937.762
iscgem840000,oceanic,2474.91
iscgem839966,oceanic,1545.796
iscgem839941,transitional,84.594
iscgem839881,oceanic,908.281
iscgem839857,transitional,54.609
iscgem839838,oceanic,744.911
iscgem839817,transitional,50.449
iscgem839723,continental,10.585
iscgem839648,oceanic,486.206
iscgem839499,oceanic,1567.218
iscgem839459,continental,20.126
iscgem839412,oceanic,1553.576
iscgem839324,continental,36.841
iscgem839323,continental,24.248
iscgem839215,transitional,74.948
iscgem841184,transitional,125.148
iscgem841173,continental,41.165
iscgem841093,oceanic,655.375
iscgem841046,continental,2.222
iscgem840923,transitional,63.28
iscgem840839,continental,17.29
iscgem840823,continental,22.072
iscgem840814,oceanic,735.5
iscgem840677,transitional,119.233
iscgem840572,transitional,89.6
iscgem840559,continental,6.874
iscgem840322,continental,40.416
iscgem841539,continental,2.915
iscgem841525,transitional,88.201
iscgem841463,oceanic,295.984
iscgem841338,transitional,63.694
iscgem841257,transitional,71.042
iscgem842858,oceanic,218.007
iscgem842636,oceanic,704.092
iscgem842581,transitional,57.38
iscgem842565,continental,30.454
iscgem842387,transitional,105.028
iscgem842283,transitional,190.686
iscgem842278,transitional,175.793
iscgem842266,transitional,164.8
iscgem843964,oceanic,974.491
iscgem843527,transitional,82.631
iscgem843497,transitional,84.923
iscgem843345,oceanic,312.567
iscgem844816,oceanic,260.307
iscgem844769,continental,19.833
iscgem844758,transitional,160.924
iscgem844740,transitional,182.165
iscgem844692,oceanic,215.088
iscgem844646,transitional,81.16
iscgem844645,transitional,84.389
iscgem844633,continental,24.191
iscgem844553,oceanic,205.13
iscgem844493,continental,7.104
iscgem844300,continental,43.444
iscgem844236,continental,5.078
iscgem844214,oceanic,209.482
iscgem844044,oceanic,526.685
iscgem845714,continental,26.645
iscgem845621,transitional,89.158
iscgem845433,transitional,101.553
iscgem845391,continental,44.568
iscgem845214,continental,12.776
iscgem845124,transitional,50.536
iscgem846871,oceanic,1068.368
iscgem846868,oceanic,1056.978
iscgem846755,transitional,99.066
iscgem846454,continental,39.26
iscgem846422,transitional,55.865
iscgem846407,transitional,57.374
iscgem846232,transitional,199.409
iscgem846209,continental,16.773
iscgem846202,continental,32.843
iscgem846184,oceanic,1285.7
iscgem847789,oceanic,203.644
iscgem847619,transitional,123.429
iscgem847580,transitional,52.632
iscgem847550,transitional,70.13
iscgem847497,continental,29.403
iscgem847191,continental,39.557
iscgem847081,continental,29.212
iscgem847068,oceanic,476.993
iscgem848649,continental,20.21
iscgem848634,continental,20.418
iscgem848601,transitional,118.28
iscgem848596,transitional,109.303
iscgem848573,continental,30.365
iscgem848441,continental,6.442
iscgem848349,continental,38.414
iscgem848290,continental,41.759
iscgem848199,continental,13.989
iscgem848136,oceanic,1694.208
iscgem849686,oceanic,250.68
iscgem849682,transitional,88.003
iscgem849601,oceanic,227.816
iscgem849501,continental,48.217
iscgem849480,oceanic,243.175
iscgem849479,oceanic,250.284
iscgem849400,oceanic,1200.941
iscgem849341,transitional,65.831
iscgem849160,continental,31.871
iscgem849033,transitional,57.058
iscgem849028,continental,27.782
iscgem849021,oceanic,272.441
iscgem848981,oceanic,1241.5
iscgem848978,oceanic,1249.951
iscgem850482,transitional,108.1
iscgem850390,continental,10.187
iscgem850356,transitional,76.923
iscgem850269,oceanic,629.44
iscgem850227,continental,6.001
iscgem850077,transitional,120.109
iscgem850033,transitional,69.722
iscgem849991,oceanic,617.957
iscgem849961,oceanic,580.935
iscgem849911,oceanic,680.517
iscgem849877,transitional,52.499
iscgem849861,continental,27.141
iscgem851301,continental,11.912
iscgem851097,transitional,75.304
iscgem850781,transitional,72.595
iscgem851951,continental,11.558
iscgem851909,continental,11.134
iscgem851845,oceanic,630.571
iscgem851774,continental,16.738
iscgem851705,transitional,112.967
iscgem851614,continental,26.233
iscgem851606,continental,30.361
iscgem851601,transitional,54.174
iscgem851547,oceanic,215.03
iscgem852739,continental,21.434
iscgem852620,transitional,63.776
iscgem852583,continental,43.834
iscgem852530,transitional,58.942
iscgem852521,transitional,76.874
iscgem852482,oceanic,1316.444
iscgem852463,oceanic,970.484
iscgem852398,oceanic,2257.652
iscgem852381,continental,13.682
iscgem852364,oceanic,1904.999
iscgem852345,oceanic,727.059
iscgem852145,oceanic,683.141
iscgem852129,oceanic,721.085
iscgem853391,continental,8.743
iscgem853243,continental,37.272
iscgem853224,continental,1.597
iscgem852814,transitional,194.698
iscgem852802,transitional,172.281
iscgem854249,transitional,50.219
iscgem854190,transitional,117.86
iscgem854160,transitional,78.924
iscgem854045,transitional,67.024
iscgem854009,transitional,118.453
iscgem853920,transitional,69.394
iscgem853904,oceanic,262.037
iscgem853881,continental,3.104
iscgem853797,transitional,57.845
iscgem853784,transitional,54.195
iscgem853760,transitional,61.596
iscgem853712,oceanic,233.305
iscgem853605,continental,0.973
iscgem853515,oceanic,347.858
iscgem854871,continental,31.43
iscgem854803,transitional,152.891
iscgem854799,transitional,83.577
iscgem854753,continental,14.783
iscgem854696,continental,39.459
iscgem854661,oceanic,1025.974
iscgem854614,continental,18.987
iscgem854586,transitional,60.543
iscgem854573,continental,10.923
iscgem854556,continental,16.887
iscgem854507,continental,4.779
iscgem854500,continental,14.213
iscgem854473,continental,5.955
iscgem854468,continental,0.539
iscgem854451,continental,11.921
iscgem854347,continental,27.87
iscgem854292,transitional,165.92
iscgem855674,transitional,159.865
iscgem855516,transitional,57.62
iscgem855189,transitional,81.487
iscgem855169,continental,5.627
iscgem855152,oceanic,976.988
iscgem855112,continental,25.913
iscgem855097,oceanic,1426.49
iscgem856478,continental,32.885
iscgem856357,transitional,54.365
iscgem856343,continental,31.909
iscgem856161,oceanic,880.042
iscgem856155,transitional,114.799
iscgem856141,continental,2.246
iscgem856098,continental,47.604
iscgem855990,transitional,83.024
iscgem857075,transitional,53.592
iscgem857011,continental,32.993
iscgem856924,continental,32.598
iscgem856810,continental,40.054
iscgem856602,continental,20.905
iscgem858143,continental,0.044
iscgem858053,transitional,92.918
iscgem858003,transitional,129.999
iscgem857999,transitional,193.089
iscgem857881,continental,1.364
iscgem857837,transitional,53.541
iscgem857835,transitional,51.61
iscgem857809,continental,27.986
iscgem857649,transitional,52.188
iscgem857648,oceanic,209.664
iscgem857647,continental,31.159
iscgem857618,continental,16.05
iscgem857580,continental,23.257
iscgem857510,continental,6.689
iscgem857472,continental,21.13
iscgem857450,oceanic,304.33
iscgem859094,continental,1.371
iscgem858982,transitional,152.66
iscgem858966,transitional,113.614
iscgem858940,continental,22.184
iscgem858819,transitional,87.866
iscgem858793,continental,2.378
iscgem858772,transitional,82.639
iscgem858755,continental,36.759
iscgem858722,continental,48.023
iscgem858689,transitional,88.348
iscgem858655,transitional,113.636
iscgem858598,oceanic,1267.795
iscgem858461,continental,4.286
iscgem858396,continental,49.432
iscgem858298,transitional,79.309
iscgem858296,continental,7.908
iscgem858268,oceanic,226.158
iscgem860614,transitional,54.734
iscgem860552,transitional,54.787
iscgem860551,continental,6.305
iscgem860516,continental,2.229
iscgem859942,continental,40.355
iscgem859712,transitional,136.572
iscgem859650,continental,35.727
iscgem859637,transitional,155.017
iscgem859539,continental,32.983
iscgem859358,transitional,93.381
iscgem859324,continental,37.931
iscgem859264,continental,11.039
iscgem859206,continental,40.022
iscgem859200,oceanic,1030.224
iscgem859164,oceanic,1470.587
iscgem861299,continental,20.03
iscgem860922,continental,1.074
iscgem860762,transitional,94.743
iscgem862276,transitional,189.59
iscgem862143,continental,27.156
iscgem861862,oceanic,345.043
iscgem861742,transitional,62.814
iscgem861715,oceanic,740.734
iscgem861668,continental,26.012
iscgem863164,transitional,76.122
iscgem863068,continental,10.548
iscgem863039,continental,14.479
iscgem863013,continental,47.076
iscgem862895,transitional,106.473
iscgem862850,continental,2.338
iscgem862826,transitional,92.33
iscgem862824,continental,34.662
iscgem862794,continental,24.795
iscgem862548,oceanic,200.295
iscgem862513,oceanic,1170.4
iscgem863916,oceanic,1702.453
iscgem863789,oceanic,637.48
iscgem863756,oceanic,590.872
iscgem863666,transitional,106.667
iscgem863660,oceanic,757.258
iscgem863582,transitional,126.504
iscgem863573,transitional,118.414
iscgem863564,transitional,124.276
iscgem863545,transitional,112.411
iscgem863464,oceanic,480.799
iscgem863441,continental,4.298
iscgem863310,continental,19.565
iscgem863302,oceanic,1166.755
iscgem863206,continental,27.453
iscgem864764,transitional,69.94
iscgem864430,continental,15.887
iscgem864419,continental,40.144
iscgem864342,transitional,194.701
iscgem864330,transitional,70.126
iscgem864151,transitional,59.872
iscgem864133,continental,4.129
iscgem864118,oceanic,1129.157
iscgem865418,oceanic,340.36
iscgem865356,continental,10.957
iscgem865218,transitional,90.83
iscgem865091,continental,43.751
iscgem864939,transitional,83.091
iscgem864933,oceanic,369.221
iscgem866448,continental,8.51
iscgem866404,transitional,190.937
iscgem866400,oceanic,996.22
iscgem866324,continental,0.242
iscgem866289,transitional,80.029
iscgem866271,transitional,89.858
iscgem866266,transitional,94.991
iscgem866184,oceanic,375.63
iscgem866102,continental,7.227
iscgem865885,continental,8.033
iscgem865877,transitional,128.622
iscgem865858,transitional,84.754
iscgem865780,transitional,101.032
iscgem865773,transitional,64.476
iscgem865764,transitional,92.578
iscgem865760,transitional,74.269
iscgem867349,continental,6.499
iscgem867344,continental,0.625
iscgem867282,continental,10.554
iscgem867135,continental,21.704
iscgem866871,continental,7.404
iscgem866869,continental,32.87
iscgem866844,continental,20.088
iscgem866819,continental,5.837
iscgem866771,transitional,64.065
iscgem866727,continental,47.509
iscgem868154,continental,32.041
iscgem868145,transitional,65.764
iscgem868048,continental,4.389
iscgem868038,oceanic,942.645
iscgem867886,continental,21.435
iscgem867828,oceanic,618.715
iscgem867805,oceanic,403.384
iscgem867701,oceanic,382.682
iscgem867687,transitional,77.985
iscgem867550,transitional,62.373
iscgem867525,transitional,68.868
iscgem867524,oceanic,451.598
iscgem867412,transitional,64.152
iscgem869137,oceanic,763.696
iscgem869058,transitional,116.219
iscgem869028,continental,47.781
iscgem868951,continental,29.335
iscgem868925,transitional,115.658
iscgem868842,transitional,62.579
iscgem868825,transitional,57.848
iscgem868793,transitional,169.24
iscgem868783,continental,5.842
iscgem868644,transitional,79.025
iscgem868517,transitional,51.019
iscgem868379,continental,46.137
iscgem868377,continental,48.537
iscgem868364,continental,15.856
iscgem868363,continental,23.923
iscgem868350,transitional,67.322
iscgem868333,continental,35.668
iscgem868224,continental,3.496
iscgem870233,transitional,126.194
iscgem870208,transitional,100.711
iscgem870186,transitional,73.163
iscgem870148,transitional,51.449
iscgem870136,transitional,54.418
iscgem870039,continental,35.778
iscgem869987,continental,28.615
iscgem869939,continental,1.555
iscgem869938,continental,3.223
iscgem869937,continental,27.205
iscgem869910,continental,18.804
iscgem869903,continental,5.755
iscgem869901,continental,2.342
iscgem869892,continental,27.496
iscgem869879,continental,15.826
iscgem869836,transitional,88.404
iscgem869829,continental,29.865
iscgem869812,continental,14.207
iscgem869809,continental,0.787
iscgem869768,oceanic,255.289
iscgem869655,transitional,103.348
iscgem869629,transitional,165.483
iscgem869598,transitional,178.452
iscgem869552,continental,9.791
iscgem869543,transitional,86.293
iscgem870966,transitional,128.444
iscgem870606,continental,21.986
iscgem870561,transitional,120.483
iscgem870409,continental,9.951
iscgem870376,continental,44.283
iscgem871564,oceanic,1282.633
iscgem871455,transitional,75.521
iscgem871406,transitional,56.163
iscgem871334,continental,38.468
iscgem871273,transitional,173.965
iscgem871180,continental,27.544
iscgem871172,transitional,67.504
iscgem871098,continental,26.764
iscgem871083,oceanic,897.176
iscgem870993,transitional,130.787
iscgem873953,transitional,65.714
iscgem17294673,oceanic,275.678
iscgem873773,continental,23.351
iscgem17294667,transitional,150.241
iscgem873653,oceanic,1068.418
iscgem873644,continental,32.557
iscgem873576,continental,33.569
iscgem873551,continental,8.77
iscgem873547,oceanic,1162.583
iscgem873546,transitional,104.266
iscgem873542,transitional,112.928
iscgem873513,transitional,122.456
iscgem873510,oceanic,721.331
iscgem17294529,oceanic,683.399
iscgem17294509,transitional,69.651
iscgem17294492,continental,23.24
iscgem873470,oceanic,248.166
iscgem873450,transitional,67.463
iscgem873393,transitional,123.296
iscgem873355,transitional,125.598
iscgem873349,transitional,121.504
iscgem873326,transitional,78.985
iscgem873305,oceanic,1595.525
iscgem873298,continental,11.188
iscgem873279,transitional,146.112
iscgem873273,transitional,135.058
iscgem873269,transitional,150.565
iscgem873261,transitional,129.944
iscgem873258,transitional,57.136
iscgem873253,transitional,109.019
iscgem873239,transitional,73.244
iscgem873224,transitional,82.479
iscgem873207,transitional,106.277
iscgem873204,oceanic,351.664
iscgem873179,continental,19.867
iscgem873177,transitional,57.42
iscgem873128,continental,21.371
iscgem873085,continental,10.935
iscgem17294275,continental,40.123
iscgem873077,continental,19.959
iscgem873068,continental,14.509
iscgem873061,oceanic,256.854
iscgem17294239,continental,15.991
iscgem17294236,oceanic,349.439
iscgem873017,continental,2.558
iscgem17294187,transitional,92.771
iscgem872989,oceanic,1653.78
iscgem872979,transitional,100.972
iscgem872971,continental,46.545
iscgem872961,transitional,74.599
iscgem872938,continental,11.536
iscgem17294122,oceanic,441.702
iscgem872929,transitional,68.402
iscgem872900,continental,30.766
iscgem872872,oceanic,1016.563
iscgem17294062,transitional,95.283
iscgem17294060,transitional,125.135
iscgem872841,transitional,107.928
iscgem872813,transitional,146.113
iscgem872776,oceanic,712.851
iscgem872749,transitional,62.115
iscgem872748,transitional,58.79
iscgem872738,continental,49.637
iscgem872700,transitional,119.553
iscgem872692,continental,6.276
iscgem872654,oceanic,306.641
iscgem872610,transitional,112.057
iscgem872584,oceanic,1525.873
iscgem872570,continental,23.823
iscgem872542,continental,22.243
iscgem872524,oceanic,756.07
iscgem17293858,oceanic,792.579
iscgem17293856,oceanic,774.161
iscgem872483,transitional,116.43
iscgem872470,transitional,99.987
iscgem872459,continental,15.368
iscgem872443,oceanic,627.03
iscgem872415,oceanic,961.014
iscgem17293791,transitional,78.995
iscgem872384,transitional,100.443
iscgem872363,continental,42.28
iscgem872354,transitional,157.11
iscgem872348,oceanic,1782.753
iscgem872336,continental,9.077
iscgem872284,oceanic,237.237
iscgem872275,continental,46.94
iscgem872245,continental,6.087
iscgem17293685,continental,32.943
iscgem17293682,continental,28.736
iscgem17293645,oceanic,1469.424
iscgem872165,transitional,65.985
iscgem872159,continental,30.492
iscgem872157,continental,22.829
iscgem872145,continental,14.962
iscgem872144,oceanic,347.134
iscgem872130,continental,22.958
iscgem872118,continental,14.424
iscgem872100,continental,0.926
iscgem872099,oceanic,1971.811
iscgem872086,transitional,96.982
iscgem17293565,continental,4.305
iscgem872077,transitional,81.586
iscgem872071,transitional,77.266
iscgem872048,continental,15.432
iscgem872037,continental,14.802
iscgem872035,transitional,77.514
iscgem17293490,transitional,80.692
iscgem17293479,continental,22.158
iscgem871982,transitional,177.195
iscgem871951,continental,29.612
iscgem871931,transitional,101.002
iscgem871930,oceanic,396.994
iscgem871916,continental,49.472
iscgem17293413,continental,10.024
iscgem17293390,continental,6.85
iscgem871885,transitional,66.384
iscgem17293349,transitional,76.817
iscgem17293345,continental,39.057
iscgem871821,continental,12.315
iscgem871818,continental,26.873
iscgem871788,continental,5.554
iscgem871787,continental,8.346
iscgem871764,transitional,69.949
iscgem871762,transitional,97.09
iscgem17293281,transitional,54.752
iscgem871752,continental,15.455
iscgem871657,continental,5.877
iscgem871642,continental,17.844
iscgem871639,continental,5.332
iscgem875870,oceanic,242.597
iscgem875869,continental,10.362
iscgem17293165,transitional,62.846
iscgem875840,transitional,76.497
iscgem875836,transitional,101.274
iscgem875833,oceanic,211.007
iscgem875823,transitional,73.059
iscgem17293112,transitional,87.301
iscgem875774,oceanic,727.347
iscgem875773,transitional,78.098
iscgem875768,transitional,163.691
iscgem875733,continental,17.346
iscgem875674,continental,1.878
iscgem875673,oceanic,602.446
iscgem875671,transitional,135.561
iscgem875655,transitional,86.668
iscgem17292961,continental,21.165
iscgem875619,transitional,82.323
iscgem875571,oceanic,607.472
iscgem875494,transitional,117.906
iscgem17292837,continental,13.805
iscgem17292827,continental,25.944
iscgem875458,continental,21.111
iscgem17292821,transitional,69.592
iscgem875416,oceanic,731.592
iscgem875381,oceanic,667.925
iscgem875357,continental,45.662
iscgem875333,oceanic,1214.994
iscgem875317,transitional,73.777
iscgem17292570,transitional,160.152
iscgem17292545,continental,37.417
iscgem17292531,continental,36.242
iscgem875226,continental,5.94
iscgem875200,oceanic,362.911
iscgem875199,transitional,121.957
iscgem875196,transitional,59.318
iscgem17292262,oceanic,2201.485
iscgem17292242,transitional,63.512
iscgem875130,oceanic,1194.426
iscgem875121,oceanic,245.019
iscgem875113,continental,26.985
iscgem17292199,transitional,110.38
iscgem17292197,continental,25.859
iscgem17292186,transitional,59.205
iscgem875082,transitional,54.36
iscgem875059,continental,13.922
iscgem17292105,oceanic,1264.029
iscgem874997,oceanic,2013.222
iscgem874947,continental,46.155
iscgem874937,transitional,90.212
iscgem874891,transitional,78.225
iscgem874833,transitional,75.258
iscgem17291937,oceanic,268.355
iscgem874785,continental,2.618
iscgem874781,transitional,63.487
iscgem874777,transitional,84.63
iscgem17291888,oceanic,1565.884
iscgem17291870,continental,13.384
iscgem874743,continental,41.225
iscgem874725,continental,17.355
iscgem874702,transitional,50.94
iscgem17291785,oceanic,386.869
iscgem874661,transitional,153.046
iscgem874654,continental,24.492
iscgem874627,transitional,115.428
iscgem874610,continental,16.921
iscgem874587,transitional,60.904
iscgem17291639,transitional,156.056
iscgem874576,transitional,71.539
iscgem874529,transitional,113.332
iscgem874507,continental,43.093
iscgem874426,continental,18.466
iscgem874406,continental,4.884
iscgem17291518,transitional,112.523
iscgem874388,continental,21.425
iscgem874380,oceanic,1144.146
iscgem874353,continental,13.541
iscgem874348,continental,26.428
iscgem17291480,transitional,61.301
iscgem874312,oceanic,425.685
iscgem874301,continental,45.436
iscgem874265,oceanic,658.096
iscgem874263,continental,14.892
iscgem17291428,transitional,54.619
iscgem874213,continental,46.424
iscgem17291391,continental,32.541
iscgem874157,oceanic,229.545
iscgem874017,continental,5.848
iscgem874010,continental,28.589
iscgem874001,continental,4.64
iscgem873992,continental,3.22
iscgem873982,transitional,117.405
iscgem873979,continental,4.451
iscgem17291290,continental,9.566
iscgem877878,continental,9.131
iscgem17291247,transitional,65.92
iscgem877802,transitional,83.893
iscgem877785,continental,42.54
iscgem877783,transitional,150.997
iscgem877779,oceanic,953.964
iscgem17291220,oceanic,1173.245
iscgem877754,oceanic,446.699
iscgem17291193,continental,6.953
iscgem877746,continental,9.874
iscgem877713,transitional,182.188
iscgem877692,continental,17.506
iscgem877588,continental,17.325
iscgem17291112,transitional,86.515
iscgem17291103,continental,14.884
iscgem877566,oceanic,380.26
iscgem877550,continental,4.543
iscgem877436,transitional,154.132
iscgem877410,transitional,64.502
iscgem877393,transitional,60.664
iscgem877339,continental,12.119
iscgem877330,continental,4.123
iscgem17290909,continental,25.435
iscgem877295,oceanic,647.913
iscgem17290890,transitional,96.934
iscgem877216,continental,44.834
iscgem877215,oceanic,659.334
iscgem877193,continental,49.911
iscgem877175,continental,0.56
iscgem17290687,transitional,153.582
iscgem877114,transitional,105.507
iscgem877113,transitional,112.841
iscgem17290673,continental,9.032
iscgem877087,oceanic,300.504
iscgem877044,transitional,54.741
iscgem877040,oceanic,1625.596
iscgem877038,transitional,77.931
iscgem877000,transitional,102.693
iscgem17290572,continental,19.94
iscgem876945,transitional,75.529
iscgem876936,transitional,87.172
iscgem876929,continental,32.376
iscgem17290555,transitional,68.38
iscgem876883,transitional,66.943
iscgem876873,oceanic,988.471
iscgem876738,transitional,129.238
iscgem876710,oceanic,1414.411
iscgem876687,oceanic,337.731
iscgem876677,oceanic,328.886
iscgem876667,continental,49.103
iscgem876622,continental,8.876
iscgem17290377,continental,2.45
iscgem876615,transitional,68.671
iscgem876614,transitional,64.551
iscgem17290357,continental,18.305
iscgem876557,continental,44.052
iscgem17290310,continental,24.01
iscgem17290296,transitional,169.084
iscgem876467,transitional,126.601
iscgem876452,transitional,88.974
iscgem17290245,oceanic,1892.197
iscgem876400,continental,6.035
iscgem876378,continental,43.847
iscgem876371,transitional,59.712
iscgem17290212,oceanic,1910.927
iscgem876332,oceanic,1907.27
iscgem17290186,continental,6.673
iscgem876294,transitional,198.44
iscgem17290159,oceanic,204.654
iscgem17290149,continental,6.191
iscgem876247,continental,37.107
iscgem876234,continental,5.553
iscgem876232,continental,49.049
iscgem876218,transitional,81.513
iscgem876217,oceanic,226.29
iscgem876175,continental,2.575
iscgem876174,oceanic,638.168
iscgem876162,transitional,139.66
iscgem876125,transitional,57.627
iscgem876109,transitional,67.914
iscgem876104,transitional,72.503
iscgem876101,transitional,60.603
iscgem17289997,transitional,99.873
iscgem876086,transitional,99.191
iscgem17289975,continental,0.947
iscgem876061,transitional,57.117
iscgem876047,transitional,69.512
iscgem876036,transitional,114.699
iscgem876017,transitional,133.649
iscgem876003,transitional,92.911
iscgem875974,transitional,94.063
iscgem875972,transitional,125.26
iscgem875970,transitional,101.078
iscgem875968,transitional,76.071
iscgem875966,transitional,90.717
iscgem875956,transitional,90.119
iscgem875942,transitional,77.001
iscgem875939,continental,29.732
iscgem875906,transitional,105.536
iscgem875905,transitional,108.322
iscgem875902,continental,2.685
iscgem881092,transitional,74.874
iscgem880993,transitional,80.724
iscgem880986,transitional,50.448
iscgem880984,oceanic,307.366
iscgem880976,continental,1.401
iscgem880939,continental,37.893
iscgem880940,continental,21.717
iscgem880912,oceanic,1189.448
iscgem880905,continental,26.414
iscgem880899,transitional,169.895
iscgem880884,transitional,102.036
iscgem880846,oceanic,260.136
iscgem880845,continental,12.104
iscgem880837,oceanic,247.196
iscgem880832,transitional,89.432
iscgem880830,oceanic,1112.056
iscgem880828,transitional,117.296
iscgem880820,continental,33.799
iscgem880759,transitional,175.568
iscgem880731,continental,20.436
iscgem880729,oceanic,1288.397
iscgem880728,transitional,156.514
iscgem880703,oceanic,206.877
